"Other Asia,Over 14 nights,Air,Holiday"
"Other Asia,Over 14 nights,Air,VFR"
"Other Asia,Over 14 nights,Air,Study"
"Other Asia,Over 14 nights,Air,Miscellaneous"
"Japan,1-3  nights,Air,Holiday"
"Japan,1-3  nights,Air,Business"
"Japan,1-3  nights,Air,Miscellaneous"
"Japan,1-3  nights,Tunnel,Holiday"
"Japan,1-3  nights,Tunnel,VFR"
"Japan,1-3  nights,Tunnel,Miscellaneous"
"Japan,4-7  nights,Air,Holiday"
"Japan,4-7  nights,Air,Business"
"Japan,4-7  nights,Air,VFR"
"Japan,4-7  nights,Air,Miscellaneous"
"Japan,8-14 nights,Air,Holiday"
"Japan,8-14 nights,Air,VFR"
"Japan,Over 14 nights,Air,Holiday"
"Japan,Over 14 nights,Air,Business"
"Japan,Over 14 nights,Air,VFR"
"Japan,Over 14 nights,Air,Study"
"South Korea,1-3  nights,Air,Holiday"
"South Korea,1-3  nights,Air,Business"
"South Korea,1-3  nights,Air,Miscellaneous"
"South Korea,1-3  nights,Tunnel,Holiday"
"South Korea,4-7  nights,Air,Holiday"
"South Korea,4-7  nights,Air,Business"
"South Korea,4-7  nights,Sea,VFR"
"South Korea,4-7  nights,Tunnel,Holiday"
"South Korea,8-14 nights,Air,Holiday"
"South Korea,8-14 nights,Air,VFR"
"South Korea,Over 14 nights,Air,Holiday"
"South Korea,Over 14 nights,Air,VFR"
"South Korea,Over 14 nights,Air,Study"
"Australia,1-3  nights,Air,Holiday"
"Australia,1-3  nights,Air,Business"
"Australia,1-3  nights,Air,VFR"
"Australia,1-3  nights,Air,Miscellaneous"
"Australia,1-3  nights,Tunnel,Holiday"
"Australia,4-7  nights,Air,Holiday"
"Australia,4-7  nights,Air,Business"
"Australia,4-7  nights,Air,VFR"
"Australia,4-7  nights,Air,Miscellaneous"
"Australia,4-7  nights,Tunnel,Holiday"
"Australia,4-7  nights,Tunnel,VFR"
"Australia,8-14 nights,Air,Holiday"
"Australia,8-14 nights,Air,Business"
"Australia,8-14 nights,Air,VFR"
"Australia,8-14 nights,Air,Miscellaneous"
"Australia,8-14 nights,Tunnel,Holiday"
